,Colegiado,Disciplina,Turma,Vagas Ofe,Vagas Pre,Vagas Ofe Cal,Vagas Pre Cal,Pedidos,Primeiro Alocado,Último Alocado,Etapa
0,883,EDC209,040400,2,2,0,0,5,10,11,1
1,883,EDCB89,010100,10,3,0,0,3,37,40,1
2,883,ENFB09,010000,12,3,0,0,6,18,48,1
3,883,ENGN94,010100,1,1,0,0,2,35,35,1
4,883,FCHE02,010100,3,3,0,0,9,7,14,1
5,883,FCHF12,010000,15,14,0,0,15,2,48,1
6,883,HACA50,010000,2,1,0,0,1,26,26,1
7,883,HACE83,010100,4,4,0,0,4,20,24,1
8,883,ICS459,000200,3,1,0,0,1,27,27,1
9,883,ICSA10,020000,45,9,35,8,1,35,35,1
10,883,ICSB85,010100,18,18,0,0,22,2,45,1
11,883,ICSB85,010200,17,5,0,0,11,8,47,1
12,883,ICSF55,010000,3,3,0,0,4,15,35,1
13,883,ICSF98,010100,18,18,0,0,28,1,37,1
14,883,ICSF98,010200,17,3,0,0,10,8,43,1
15,883,IPSA77,020200,35,28,0,0,28,1,47,1
16,883,IPSB94,010000,3,1,0,0,2,10,10,1
17,883,ISCB09,020000,35,25,0,0,25,1,47,1
18,883,LETE48,040400,5,3,0,0,3,8,50,1
19,883,MEDD44,010100,35,28,0,0,28,1,47,1
20,883,MEDD45,010100,12,12,0,0,20,1,14,1
21,883,MEDD45,020200,12,11,0,0,10,2,47,1
22,883,MEDD45,030300,12,7,0,0,8,8,43,1
23,883,MEDD46,010100,12,12,0,0,22,1,14,1
24,883,MEDD46,020200,12,11,0,0,9,2,47,1
25,883,MEDD46,030300,12,5,0,0,7,8,43,1
26,883,MEDD48,010000,15,14,0,0,14,15,50,1
27,883,MEDD49,010000,15,9,0,0,10,19,48,1
28,883,MEDD50,010000,15,12,0,0,12,18,48,1
29,883,MEDD51,010100,15,15,0,0,15,15,50,1
